STATION,NAME,DATE,YEAR,MONTH,DAY,PRCP,TAVG,TMAX,TMIN
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-08-26,2000,8,26,0.0,80,88.33333333333333,75.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-08-27,2000,8,27,0.0,82,88.0,77.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-08-28,2000,8,28,0.0,81,86.0,76.75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-08-29,2000,8,29,0.0,81,86.0,76.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-08-30,2000,8,30,0.0,81,92.0,76.25
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-08-31,2000,8,31,0.0,80,85.0,76.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-01,2000,9,1,0.0,80,85.0,74.625
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-02,2000,9,2,0.0,79,88.0,73.25
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-03,2000,9,3,0.0,78,87.0,71.875
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-04,2000,9,4,0.0,80,87.0,70.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-05,2000,9,5,0.0,79,87.0,69.125
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-06,2000,9,6,0.0,81,85.0,67.75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-07,2000,9,7,0.0,80,83.0,66.375
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-08,2000,9,8,0.0,78,83.0,65.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-09,2000,9,9,0.0,78,85.0,70.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-10,2000,9,10,0.0,80,86.0,69.66666666666667
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-11,2000,9,11,0.0,81,87.0,69.33333333333333
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-12,2000,9,12,0.0,80,86.0,69.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-13,2000,9,13,0.0,80,85.0,69.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-14,2000,9,14,0.0,78,85.0,69.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-15,2000,9,15,0.0,79,85.0,74.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-16,2000,9,16,0.0,78,82.0,74.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-17,2000,9,17,0.0,79,83.0,74.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-18,2000,9,18,0.0,79,85.0,75.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-19,2000,9,19,0.0,79,85.0,73.6
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-20,2000,9,20,0.0,80,85.0,72.2
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-21,2000,9,21,0.0,80,87.0,70.8
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-22,2000,9,22,0.0,79,89.0,69.4
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-23,2000,9,23,0.0,79,88.0,68.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-24,2000,9,24,0.0,79,85.0,71.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-25,2000,9,25,0.0,79,83.0,75.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-26,2000,9,26,0.0,78,83.0,74.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-27,2000,9,27,0.0,76,81.0,73.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-28,2000,9,28,0.0,74,80.5,69.33333333333333
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-29,2000,9,29,0.0,75,80.0,65.66666666666667
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-09-30,2000,9,30,0.0,73,79.5,62.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-01,2000,10,1,0.0,74,79.0,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-02,2000,10,2,0.0,74,81.0,62.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-03,2000,10,3,0.0,75,88.0,62.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-04,2000,10,4,0.0,77,83.0,65.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-05,2000,10,5,0.0,77,83.0,68.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-06,2000,10,6,0.0,77,83.0,66.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-07,2000,10,7,0.0,75,86.0,64.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-08,2000,10,8,0.0,76,89.0,64.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-09,2000,10,9,0.0,78,87.5,71.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-10,2000,10,10,0.0,76,86.0,67.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-11,2000,10,11,0.0,74,81.0,64.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-12,2000,10,12,0.0,73,82.0,63.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-13,2000,10,13,0.0,75,81.5,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-14,2000,10,14,0.0,77,81.0,73.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-15,2000,10,15,0.0,77,82.0,73.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-16,2000,10,16,0.0,77,82.0,72.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-17,2000,10,17,0.0,75,81.0,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-18,2000,10,18,0.0,73,80.0,62.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-19,2000,10,19,0.0,75,80.0,68.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-20,2000,10,20,0.0,74,79.0,71.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-21,2000,10,21,0.0,72,76.25,68.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-22,2000,10,22,0.0,71,73.5,65.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-23,2000,10,23,0.0,69,70.75,62.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-24,2000,10,24,0.28,62,68.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-25,2000,10,25,1.46,67,72.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-26,2000,10,26,0.0,68,72.0,56.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-27,2000,10,27,0.0,66,73.25,55.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-28,2000,10,28,0.0,66,74.5,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-29,2000,10,29,0.0,67,75.75,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-30,2000,10,30,0.0,68,77.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-10-31,2000,10,31,0.0,71,75.0,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-01,2000,11,1,0.0,71,76.0,63.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-02,2000,11,2,0.0,69,76.0,60.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-03,2000,11,3,0.0,68,77.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-04,2000,11,4,0.0,69,79.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-05,2000,11,5,0.0,69,78.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-06,2000,11,6,0.0,68,76.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-07,2000,11,7,0.0,67,75.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-08,2000,11,8,0.0,71,76.0,65.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-09,2000,11,9,0.0,71,78.0,65.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-10,2000,11,10,0.0,72,79.0,66.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-11,2000,11,11,0.0,72,81.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-12,2000,11,12,0.0,72,77.0,61.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-13,2000,11,13,0.0,71,76.0,63.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-14,2000,11,14,0.0,70,76.0,66.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-15,2000,11,15,0.0,71,76.0,63.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-16,2000,11,16,0.0,72,77.0,64.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-17,2000,11,17,0.0,70,76.0,66.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-18,2000,11,18,0.0,70,75.0,63.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-19,2000,11,19,0.0,69,74.0,63.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-20,2000,11,20,0.0,66,74.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-21,2000,11,21,0.0,65,75.0,54.75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-22,2000,11,22,0.0,63,74.0,54.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-23,2000,11,23,0.0,64,73.0,54.25
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-24,2000,11,24,0.0,64,73.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-25,2000,11,25,0.0,63,73.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-26,2000,11,26,0.0,65,75.0,53.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-27,2000,11,27,0.0,65,76.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-28,2000,11,28,0.0,61,70.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-29,2000,11,29,0.31,57,64.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-11-30,2000,11,30,0.91,61,70.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-01,2000,12,1,0.2,62,71.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-02,2000,12,2,0.0,62,72.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-03,2000,12,3,0.02,63,72.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-04,2000,12,4,0.02,65,72.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-05,2000,12,5,0.0,63,71.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-06,2000,12,6,0.0,63,72.0,55.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-07,2000,12,7,0.16,62,69.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-08,2000,12,8,0.16,62,70.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-09,2000,12,9,0.12,64,69.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-10,2000,12,10,0.12,64,68.0,54.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-11,2000,12,11,0.0,61,68.0,53.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-12,2000,12,12,0.0,66,70.0,62.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-13,2000,12,13,0.0,65,68.5,58.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-14,2000,12,14,0.47,63,67.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-15,2000,12,15,0.24,62,68.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-16,2000,12,16,0.0,60,70.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-17,2000,12,17,0.0,60,71.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-18,2000,12,18,0.0,59,68.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-19,2000,12,19,0.0,64,67.5,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-20,2000,12,20,0.0,63,67.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-21,2000,12,21,0.0,58,66.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-22,2000,12,22,0.0,55,67.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-23,2000,12,23,0.0,56,71.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-24,2000,12,24,0.16,58,62.0,35.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-25,2000,12,25,0.04,60,65.0,38.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-26,2000,12,26,0.0,55,66.0,41.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-27,2000,12,27,0.0,56,67.0,45.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-28,2000,12,28,0.0,56,69.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-29,2000,12,29,0.0,56,67.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-30,2000,12,30,0.0,55,67.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2000-12-31,2000,12,31,0.0,56,71.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-01,2001,1,1,0.0,57,68.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-02,2001,1,2,0.0,56,63.0,47.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-03,2001,1,3,0.0,62,67.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-04,2001,1,4,0.2,57,66.5,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-05,2001,1,5,0.08,58,66.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-06,2001,1,6,0.0,58,63.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-07,2001,1,7,0.24,62,64.66666666666667,49.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-08,2001,1,8,0.0,58,66.33333333333333,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-09,2001,1,9,0.0,57,68.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-10,2001,1,10,0.0,57,69.0,45.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-11,2001,1,11,0.0,60,67.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-12,2001,1,12,0.0,60,67.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-13,2001,1,13,0.0,59,67.0,51.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-14,2001,1,14,0.0,58,69.0,47.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-15,2001,1,15,0.0,58,69.5,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-16,2001,1,16,0.0,57,70.0,44.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-17,2001,1,17,0.0,57,68.0,44.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-18,2001,1,18,0.0,56,66.0,45.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-19,2001,1,19,0.39,59,65.0,46.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-20,2001,1,20,0.12,60,65.0,47.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-21,2001,1,21,0.0,57,66.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-22,2001,1,22,0.0,58,65.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-23,2001,1,23,0.02,60,65.0,49.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-24,2001,1,24,0.0,60,67.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-25,2001,1,25,0.67,62,65.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-26,2001,1,26,0.0,59,64.0,49.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-27,2001,1,27,0.0,54,64.0,41.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-28,2001,1,28,0.0,55,66.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-29,2001,1,29,0.0,55,67.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-30,2001,1,30,0.0,58,71.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-01-31,2001,1,31,0.0,59,71.33333333333333,34.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-01,2001,2,1,0.0,57,71.66666666666667,47.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-02,2001,2,2,0.0,58,72.0,42.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-03,2001,2,3,0.0,59,65.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-04,2001,2,4,0.0,60,65.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-05,2001,2,5,0.0,61,65.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-06,2001,2,6,0.0,59,65.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-07,2001,2,7,0.0,62,68.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-08,2001,2,8,0.0,62,68.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-09,2001,2,9,0.0,59,67.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-10,2001,2,10,0.0,58,69.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-11,2001,2,11,0.0,59,69.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-12,2001,2,12,0.0,57,68.0,42.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-13,2001,2,13,0.0,55,67.0,42.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-14,2001,2,14,0.0,56,67.0,42.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-15,2001,2,15,0.0,59,65.0,44.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-16,2001,2,16,0.0,57,65.0,46.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-17,2001,2,17,0.24,58,65.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-18,2001,2,18,0.0,59,65.0,47.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-19,2001,2,19,0.0,56,62.0,45.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-20,2001,2,20,0.04,55,59.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-21,2001,2,21,0.12,55,61.0,44.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-22,2001,2,22,0.16,53,67.0,41.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-23,2001,2,23,0.04,56,67.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-24,2001,2,24,0.0,56,68.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-25,2001,2,25,0.0,60,76.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-26,2001,2,26,0.0,62,76.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-27,2001,2,27,0.0,64,82.0,47.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-02-28,2001,2,28,0.0,65,81.0,47.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-01,2001,3,1,0.0,61,74.5,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-02,2001,3,2,0.0,62,68.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-03,2001,3,3,0.0,59,66.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-04,2001,3,4,0.0,61,69.0,52.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-05,2001,3,5,0.0,63,69.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-06,2001,3,6,0.0,63,72.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-07,2001,3,7,0.0,61,71.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-08,2001,3,8,0.0,63,70.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-09,2001,3,9,0.04,63,69.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-10,2001,3,10,0.0,64,68.66666666666667,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-11,2001,3,11,0.0,63,68.33333333333333,57.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-12,2001,3,12,0.0,62,68.0,55.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-13,2001,3,13,0.0,62,68.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-14,2001,3,14,0.0,62,70.0,56.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-15,2001,3,15,0.0,61,68.0,58.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-16,2001,3,16,0.0,64,69.0,61.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-17,2001,3,17,0.0,62,70.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-18,2001,3,18,0.0,64,71.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-19,2001,3,19,0.0,66,75.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-20,2001,3,20,0.0,66,73.5,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-21,2001,3,21,0.0,65,72.0,53.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-22,2001,3,22,0.0,63,69.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-23,2001,3,23,0.0,66,70.0,53.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-24,2001,3,24,0.0,66,71.0,52.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-25,2001,3,25,0.0,64,73.0,51.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-26,2001,3,26,0.0,65,79.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-27,2001,3,27,0.0,68,85.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-28,2001,3,28,0.0,71,90.0,52.75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-29,2001,3,29,0.0,67,76.0,54.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-30,2001,3,30,0.0,72,87.0,56.25
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-03-31,2001,3,31,0.0,72,97.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-01,2001,4,1,0.0,67,85.5,58.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-02,2001,4,2,0.0,67,74.0,59.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-03,2001,4,3,0.0,64,70.0,60.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-04,2001,4,4,0.0,64,70.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-05,2001,4,5,0.0,64,71.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-06,2001,4,6,0.0,63,72.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-07,2001,4,7,0.0,65,71.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-08,2001,4,8,0.0,65,71.0,52.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-09,2001,4,9,0.0,65,78.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-10,2001,4,10,0.0,65,72.0,49.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-11,2001,4,11,0.0,62,72.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-12,2001,4,12,0.0,64,74.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-13,2001,4,13,0.0,70,73.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-14,2001,4,14,0.0,66,72.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-15,2001,4,15,0.0,65,73.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-16,2001,4,16,0.0,69,85.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-17,2001,4,17,0.0,73,90.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-18,2001,4,18,0.0,69,78.0,62.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-19,2001,4,19,0.0,66,72.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-04-20,2001,4,20,0.0,67,79.0,50.0
